,Power,Time
0,0.2754716981132076,0
1,0.2754716981132076,1
2,0.2757735849056604,2
3,0.2814905660377359,3
4,0.2861111111111111,4
5,0.3068218029350105,5
6,0.3249182389937107,6
7,0.33138155136268344,7
8,0.3402012578616352,8
9,0.35157023060796644,9
10,0.3649496855345911,10
11,0.36086582809224316,11
12,0.36086582809224316,12
13,0.3617735849056603,13
14,0.3617735849056603,14
15,0.3608616352201257,15
16,0.3624318658280922,16
17,0.3615429769392033,17
18,0.36131446540880496,18
19,0.3608574423480083,19
