,Power,Time
0,0.13502830188679246,0
1,0.13502830188679246,1
2,0.13266981132075473,2
3,0.13266981132075473,3
4,0.13266981132075473,4
5,0.130311320754717,5
6,0.1291320754716981,6
7,0.13261320754716982,7
8,0.20428930817610066,8
9,0.22389832285115308,9
10,0.2731268343815514,10
11,0.2776624737945493,11
12,0.2800377358490566,12
13,0.2803301886792453,13
14,0.2803301886792453,14
15,0.2803301886792453,15
16,0.2800377358490566,16
17,0.2800377358490566,17
18,0.2800377358490566,18
19,0.2800377358490566,19
