,Power,Time
0,0.36131865828092236,0
1,0.361545073375262,1
2,0.3617714884696016,2
3,0.36199790356394124,3
4,0.3615471698113207,4
5,0.35543186582809216,5
6,0.3524486373165618,6
7,0.32873794549266244,7
8,0.2870335429769392,8
9,0.2763312368972746,9
10,0.2757735849056604,10
11,0.277811320754717,11
12,0.2748679245283019,12
13,0.2745660377358491,13
14,0.27516981132075474,14
15,0.2745639412997904,15
16,0.2754716981132076,16
17,0.2754716981132076,17
18,0.27426205450733754,18
19,0.2763647798742139,19
